Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Id,Venue,Venue Latitude,Venue Longitude,Venue Category Name
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4c7dc845d461a1430f677ef5,Mi Pho Song Vu,43.718643435521535,-79.50765266000782,Vietnamese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,54984095498e427c8534b54f,Chef 47,43.730482902230214,-79.46642184396892,Turkish Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,51f17199498e81d9b9206293,Forget Me Not Cafe Vietnamese Resto-Bar,43.730491854293696,-79.46652955512842,Vietnamese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4ecfcf30490168f8cf151f00,Baba Ganoush Shawarma Restaurant,43.75418591073192,-79.46870502547036,Middle Eastern Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,5ae3d754d3cce8002c86cbe1,RH Courtyard Café,43.7248736,-79.4555364,Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4ccc5aebee23a14370591ea8,Lac Vien Vietnamese Restaurant,43.72125878799614,-79.46847226859448,Vietnamese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,5159f6d7e4b0c2a1cea313d7,Mustafa,43.73044112172999,-79.46794849096635,Turkish Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4cd6e546a5b3468802349650,Pupusa Loka,43.730480310428,-79.46684451269826,Latin American Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,59f23d14b1ec135d4da4e9d5,The Cheesecake Factory,43.72629712488562,-79.45426225662231,American Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4ba25303f964a5204fed37e3,Pho Con Bò,43.71936559059618,-79.51195926903694,Vietnamese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4b5271a2f964a520967d27e3,Burger King,43.72672161070407,-79.48105484247213,Fast Food Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4c79724281bca0930178fd14,Mastro's Ristorante,43.730465534997585,-79.4684960885536,Italian Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4b5b3e2bf964a520c0ed28e3,Pho Mi Asia,43.728317597339085,-79.47808148031666,Vietnamese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,5c426e34065ef5002c050b40,Tora Aburi Sushi,43.724257,-79.455383,Sushi Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4debaecf22713dd973b387e1,KFC,43.71445300796298,-79.50674317733306,Fast Food Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4ca0f97c8afca09344681716,KFC,43.7102,-79.4721,Fast Food Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4c83ba95dc018cfa00ddda6c,Burger King,43.7199973242512,-79.51168835163111,Fast Food Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4bfeef34ca1920a12d12ec81,Swiss Chalet,43.7269417748155,-79.48031944631549,Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4b980572f964a520a12635e3,Pho Huong Trang,43.74605353996221,-79.48756729686805,Vietnamese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,51ae820a498ec76ebfeb2820,Kawilihan Bar and Grill,43.727921,-79.478546,Filipino Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4c06fb96a0129c74b66dd2c9,Pho Mi Nha Trang,43.722709,-79.498058,Vietnamese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4c7ef047171b224b9d800fb1,Lucky Dragon Chinese Food,43.71946280250894,-79.48075509183974,Chinese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4cc8b49c786e46884dc88f09,Cao Van,43.724114,-79.50895,Vietnamese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4c7da7c0b33a224bebe1d881,Golden Star Restaurant,43.71975339920077,-79.50819278126752,Chinese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,52ab50b111d2769f1cdefcf3,Phở Tiến Phat 進發,43.71940231323242,-79.50822448730469,Vietnamese Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4bddff406198c9b6c18b12ff,Sunrise Caribbean Restaurant,43.71560170468236,-79.50685848757865,Caribbean Restaurant
Downsview-Roding-CFB (26),43.7332923453,-79.4904973518,4c07d53c708c2d7f088eca63,Pho Mi Viet Hoa,43.7519356619472,-79.51597892461835,Vietnamese Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,4c0003d7f61ea593c529eb13,Pho Linh,43.65228962903497,-79.43406146756601,Vietnamese Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,51572dc9e4b0b5f7ce9d0e13,Tavoos Restaurant,43.65250122477732,-79.43305406736384,Middle Eastern Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,594dbcd779187113015767d2,Drake Commissary,43.65368718427735,-79.44529020460322,Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,5963b3e52be425495a1ed8a1,Sugo,43.65841172348161,-79.44244308305974,Italian Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,4b2a65a4f964a52050a824e3,La Tortilleria Market,43.65960173628417,-79.43508531329248,Mexican Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,4e174090b0fb8567c660c627,Hogtown Vegan,43.66052354017386,-79.43252479949501,Vegetarian / Vegan Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,5bbe27fa2aff31002c3bb256,Seoul Shakers,43.658337546306115,-79.44184899330139,Asian Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,576b0fd0498e5fc813a8d687,Le Baratin,43.64988933079865,-79.43515483102769,French Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,54557a55498ea36c77f66390,Sukho Thai,43.64964167678855,-79.43025432767807,Thai Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,563c1b95cd108ec5a5dd5dce,Antler,43.64965241606716,-79.43054140300441,Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,5a4fe20a286fda0166f6b594,Giulietta,43.653481,-79.42769,Italian Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,5048d667e4b02a1c17b2ed1a,Bairrada Churrasqueira,43.649982297901076,-79.4340029197903,Portuguese Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,4f4f91d2e4b02966d481f187,The Federal,43.64966292229827,-79.43006581758533,Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,5982128c9cadd914466c8bb7,Uncle Mikey's,43.64981738841562,-79.43489134311676,Korean Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,510563e6e4b00aedc1e56ffa,Aziza Cafe,43.65351171254954,-79.42725441602178,Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,5a4fe14118d43b4d670bd954,Quetzal,43.653279,-79.427621,Mexican Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,5668bfa4498eede0b632cf59,COO Café Bread or Rice,43.660555,-79.431919,Japanese Restaurant
Dufferin Grove (83),43.6554283326,-79.4373410365,4adf9880f964a520f47b21e3,Mazz Sushi,43.66104944385259,-79.4298421488191,Sushi Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4d4d9acf1a2d721e0e31991d,Cool Runnings,43.68349688997171,-79.30001696869618,Caribbean Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,577852ed498e1c78edfc89ff,Budapest Restaurant,43.680946,-79.31011,Hungarian Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4c031caa58dad13aff074897,Sultan Shawarma & Falafel,43.68822334940596,-79.30170939352254,Middle Eastern Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4b203218f964a520852e24e3,Basil Thai Kitchen,43.68456259154853,-79.30736206544368,Thai Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4aea1103f964a52004b921e3,Happy Sushi,43.68600806000232,-79.31127520072712,Sushi Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4c8d2fadf87e224ba3873b05,Double Sushi,43.68947461214495,-79.29582755305405,Sushi Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,553588fb498ea7ca06504fc8,The Real Jerk Beaches,43.680781,-79.285727,Caribbean Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,5000b633e4b0ebdd7256ffbb,Thai Room,43.68560497061049,-79.31321306868954,Thai Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,517d4fa2498e8b834ce4696a,Grillies,43.68854966451388,-79.30002466772105,Mexican Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4b74afe9f964a5206eec2de3,Saks Fine Foods,43.683966939245316,-79.30011145002373,Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4c368bf12c8020a1a19d8700,Su Good Chinese,43.68852570708679,-79.29959964510982,Chinese Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4d4ddad181955481d588dc93,Shahi Tiffin,43.688947,-79.297665,Indian Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4b086d99f964a520ae0b23e3,Bistro Camino,43.689199,-79.297331,French Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4e10e636d1647a0fff7c632c,Hakka Chopsticks,43.69019173121796,-79.29294592600094,Chinese Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4d39da7d979ea143c9108afc,Wing Wings chinese food restaurant,43.69089695776476,-79.29008946944775,Chinese Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,5818ca9138fa59db191af649,Ritz Caribbean Foods,43.69071491326582,-79.28902745246887,Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4cee9dd282125481d9ab65a1,Hirut Ethiopian Cuisine,43.68559664586179,-79.31373653600554,Ethiopian Restaurant
East End-Danforth (62),43.684173877700005,-79.2993586723,4af9e037f964a520f11422e3,Burger King,43.69084776539396,-79.28853660821915,Fast Food Restaurant
Edenbridge-Humber Valley (9),43.6708859094,-79.5224577643,4d1e88b7e56f6ea847c9651d,New Orleans Restaurant,43.67779000623413,-79.50621055192981,Restaurant
Edenbridge-Humber Valley (9),43.6708859094,-79.5224577643,4bf5d2b7bfeac92893559336,Daisaky,43.66237993188327,-79.51967349081686,Japanese Restaurant
Edenbridge-Humber Valley (9),43.6708859094,-79.5224577643,4c1537537f7f2d7fa61ee268,Alex Farm Produce,43.66152815366217,-79.51889937070585,Restaurant
Edenbridge-Humber Valley (9),43.6708859094,-79.5224577643,4d139e00f898b1f76ba1e181,Moxie's Classic Grill,43.68687,-79.524454,Restaurant
Eglinton East (138),43.7409222979,-79.245598036,5d3000a33fa42a00087759ae,A&W,43.736816,-79.248707,Fast Food Restaurant
Eglinton East (138),43.7409222979,-79.245598036,4bec9f6d8bbcc928bc938cb1,KFC,43.7351,-79.2557,Fast Food Restaurant
Eglinton East (138),43.7409222979,-79.245598036,4bb3e779f187a593b89e13f8,Swiss Chalet,43.740393078236075,-79.23280219143186,Restaurant
Eglinton East (138),43.7409222979,-79.245598036,56919a8b498ed05fb7e55ca4,Nakamori Japanese Restaurant,43.737003,-79.24475,Japanese Restaurant
Eglinton East (138),43.7409222979,-79.245598036,4c9c03907c096dcba619bed1,Cho's Wok,43.73491125371122,-79.25744041671894,Chinese Restaurant
Elms-Old Rexdale (5),43.721518868400004,-79.54898271649999,4b5dd901f964a520736f29e3,Faley Restaurant,43.713816758640164,-79.55867566515604,Asian Restaurant
Elms-Old Rexdale (5),43.721518868400004,-79.54898271649999,511128c6e4b016e0d5a2608c,Mcdonald's in Walmart,43.71425035315577,-79.55328855960575,Fast Food Restaurant
Elms-Old Rexdale (5),43.721518868400004,-79.54898271649999,50a14846e4b0b1196aa3859d,Mr.Sub,43.715397,-79.555756,Restaurant
Elms-Old Rexdale (5),43.721518868400004,-79.54898271649999,4bd8f1772e6f0f4734510908,Hamdi Restaurant,43.71427325861527,-79.55714958735244,African Restaurant
Elms-Old Rexdale (5),43.721518868400004,-79.54898271649999,57ab65a6498e56d76ef3004f,Hakka Cottage,43.71300667785521,-79.55997347831725,Halal Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,516746cce4b0e7af779b0bd0,Dr Laffa On The Go,43.71812671714667,-79.42941895940547,Middle Eastern Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,507d95038055b398c78eec04,JOEY,43.724131425481275,-79.45404167853917,American Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4bb4fdbd0ef1c9b69db8f412,Jimmy The Greek,43.726137741274506,-79.45210637051972,Greek Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4da88e6d5da3ef8bf1613837,Villa Madina,43.724684,-79.454172,Mediterranean Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4b677872f964a520f2502be3,Rainbow Sushi,43.71809599324529,-79.42956472273946,Sushi Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4ada639df964a520312221e3,La Mexicana,43.725734406620205,-79.43112503100639,Mexican Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4bf71abfb182c9b66829755a,New York Fries - Yorkdale Shopping Centre,43.72441808783238,-79.4541137073686,Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4fb789d2e4b01f388c886e67,Chipotle Mexican Grill,43.725983,-79.452408,Mexican Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4b340882f964a520262425e3,Sea-Hi,43.731630356042174,-79.43301375635122,Chinese Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4fca732be4b07c8e3e198c27,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4ba53052f964a52082e938e3,A&W,43.725812,-79.451854,Fast Food Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4cec65d10acea35dae19deae,KFC,43.7166,-79.447,Fast Food Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4aef86f3f964a52014d921e3,Moxie's Classic Grill,43.72693515005538,-79.45173414534891,American Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4fca5aeee4b053b8ae5eba6d,Big Smoke Burger,43.724684,-79.454172,Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4fca1f88e4b07c8e3ddb22bf,Amaya Express,43.726163460557856,-79.45209535764381,Indian Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,566344c9498eedf4e11af0fa,Jamie's Italian,43.72668644119483,-79.45313253527624,Italian Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4c8ff033de3d236a73916718,KFC,43.727,-79.452,Fast Food Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4bb4d8736444b7130fbbf300,Thai Express,43.724684,-79.454172,Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4b0b2a7bf964a520f32d23e3,Chicken Nest Restaurant,43.71850220727577,-79.42970936962003,Diner
Englemount-Lawrence (32),43.7203446653,-79.43740855,4c3cfac14bc9a5934e72d371,Sea Salt Fish & Chips,43.71539354799724,-79.44732261877569,Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4bafaca6f964a5204a163ce3,Umami Sushi,43.728357641664886,-79.431738818914,Sushi Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4e6a4979e4cdb375518159ba,Hartmans,43.72890862967947,-79.43215097734357,Kosher Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,53c30a6c498e67f263f0c99d,ba-li laffa,43.72911945754038,-79.4321235001723,Middle Eastern Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4ae9f37bf964a520eeb721e3,Dairy Treats,43.729165200478434,-79.43222241795046,Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,57ed6c4e498e1e1c56bca7d6,Bazille,43.725602,-79.449711,Diner
Englemount-Lawrence (32),43.7203446653,-79.43740855,4bcf3caccaff95212bc3ccf0,Villa Madina Mediterranean Cuisine,43.725399933164084,-79.45174011282953,Mediterranean Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4c2631d5f1272d7fed1086c5,Manchu Wok,43.725421,-79.452106,Chinese Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,57d35463498e04743eb5c36d,Paramount Middle Eastern Cuisine,43.726185,-79.452065,Middle Eastern Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4ca6206997c8a1cdd33b6da5,Kokoro Sushi,43.7090306314996,-79.44405331675999,Sushi Restaurant
Englemount-Lawrence (32),43.7203446653,-79.43740855,4b776902f964a52094982ee3,Li Cheng Restaurant,43.70882792296303,-79.44336647383521,Asian Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,50b135b8e4b045752bd512e3,Mrakovic,43.6666409672453,-79.57885007730162,Eastern European Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4b12efd8f964a5202e9123e3,Prince Japanese Steakhouse,43.64895193833179,-79.60505230715219,Japanese Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,5595c9dc498ea6e880cef7bc,Palmyra,43.64888818297944,-79.60543376567287,Mediterranean Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4b5a0ca9f964a5200aaa28e3,Plaka Restaurant,43.6594188605776,-79.60164691866383,Greek Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,5809314638faf998ad00761d,Chaska Indian Street Food Obsession,43.655242,-79.606706,Indian Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,59021d4666f3cd3ef4d5e114,State & Main Kitchen & Bar,43.645778373222065,-79.5603738581396,Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4d97a20da2c65481a5a7de53,The Wokker,43.649086010289835,-79.60482330665278,Chinese Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4bfefc3b68c7a593dc004044,Golden Wok Chinese Restaurant,43.66049068196177,-79.58231896162033,Chinese Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4d67e3ab2aef6a313f6a6e34,Mickele's Ristorante,43.653287065935395,-79.60056294418091,Italian Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4b340193f964a520cb2325e3,McDonald's,43.661405,-79.596303,Fast Food Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4c2a19a5ce3fc9289abd6f88,La Scala,43.66050052962484,-79.60055745887381,Italian Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4bd1d1759854d13a1145fa4d,Sky Restaurant Cocktail Lounge,43.659396271516535,-79.5962905883789,American Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,5c2d5e9718d43b002c10e966,Bento Sushi,43.66427407107543,-79.55875814033787,Sushi Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4eb70ea4823131626ff3ee17,Molson Pit Stop,43.664161407652124,-79.60320133836285,Steakhouse
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4bd235909854d13af83ffb4d,FiAMMA Ristorante,43.64850365088499,-79.60527204074242,Italian Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,530e223a498e92aa7a56ed15,Pita Lite,43.65547589422732,-79.60669530957469,Mediterranean Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,58c04865d70282604a8688e7,barBURRITO,43.64571,-79.560135,Mexican Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,4b4f57e2f964a520350227e3,Mr.Sub,43.650033,-79.604657,Restaurant
Eringate-Centennial-West Deane (11),43.6580167554,-79.5804452375,572b836c498e8b4f181b48ad,Teriyaki Experience,43.64984,-79.606584,Japanese Restaurant
Etobicoke West Mall (13),43.6450626244,-79.5689387722,59021d4666f3cd3ef4d5e114,State & Main Kitchen & Bar,43.645778373222065,-79.5603738581396,Restaurant
Etobicoke West Mall (13),43.6450626244,-79.5689387722,58c04865d70282604a8688e7,barBURRITO,43.64571,-79.560135,Mexican Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,4babbeb3f964a520abc53ae3,Shaheen Tikka & Kabab House,43.71401101858947,-79.33429628953289,Pakistani Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,4b36ac26f964a520623a25e3,Kaiseki Yu-Zen Hashimoto,43.720931369435235,-79.33718506953988,Japanese Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,54af5f6f498e16775481c791,Diwan,43.72500200926036,-79.33201941694439,Middle Eastern Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,560595fd498e414d7fbb4eee,Osaka,43.714044345813946,-79.33499992750718,Japanese Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,563e4efecd10cb893e626707,Pasha Authentic Turkish Cuisine,43.708239752282864,-79.34269885561817,Turkish Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,51df3790498e737986e114bb,Itamae AYCE Sushi,43.71399796570365,-79.3354839499425,Japanese Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,4c02da300d0e0f4774c2019a,Afghan Village Restaurant,43.71382869300714,-79.33498978614807,Middle Eastern Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,514df2bce4b091940e076124,Afghan Cuisine,43.7080751573203,-79.34298516936218,Afghan Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,4b69b9acf964a5202fb02be3,Mulan Chinese Cuisine,43.714270608021245,-79.33425845173976,Chinese Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,4b9e7114f964a52024e436e3,Caribbean Palms Restaurant,43.71402823628145,-79.33404332370125,Caribbean Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,4fe783cce4b0227204a67d7f,Pita Land,43.714177658294346,-79.3355369567871,Falafel Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,53484f27498e5c15bb4418cf,Anatolian's Turkish Restaurant,43.708056671215886,-79.34263647483004,Turkish Restaurant
Flemingdon Park (44),43.715929753999994,-79.3326459673,519e5984498e0d93b06d2b45,Trendee Chinese Cuisine,43.708212839174564,-79.34261997257181,Asian Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,4b43d345f964a5202deb25e3,Jerusalem Restaurant,43.70024147908061,-79.42895714630743,Middle Eastern Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,4bb7f85f3db7b71337dc209a,Il Mulino,43.69997901146859,-79.43071961082923,Italian Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,4d237b0b53e4a0934ba77f77,Bi Bim Bap,43.70035223811227,-79.42871533999565,Korean Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,4c1e973efcf8c9b6c285ad0b,China House,43.70041350042334,-79.42772155150696,Chinese Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,4b94362bf964a520e76e34e3,Tokyo Sushi,43.70033806727144,-79.42948565356839,Sushi Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,4bec7ae7c43f2d7f84f4dbd9,Swiss Chalet,43.700213098161875,-79.42857044571161,Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,579a8dda498e7fbd4d844416,Aish Tanoor,43.70032,-79.42952,Israeli Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,4b6626d8f964a52083162be3,Bistro Grande,43.70020876192952,-79.42959006976555,Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,4c90fb94ae96a093e4979f46,Sushi Ocean,43.70015859603882,-79.429663,Sushi Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,4edacb065c5c96a2feccd742,Frieda Restaurant & Bar,43.69980774160421,-79.43678900636274,Mexican Restaurant
Forest Hill North (102),43.7042175596,-79.42814316479999,58a62af3a4367c16bb1c9fa5,Cultivate The Pause,43.7003964,-79.41859039999997,Mediterranean Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4ae88fbff964a5206cb021e3,Mashu Mashu Mediterranean Grill,43.688296943178955,-79.41256340570523,Middle Eastern Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4b2c376ff964a520fbc324e3,7 Numbers,43.70363047439462,-79.41372432091855,Italian Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4b117b8bf964a520817d23e3,Ferraro,43.70365527780529,-79.41316673153752,Italian Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4c54a7d21b46c9b6b7ccebce,Tokyo Sushi,43.704145677479275,-79.41063075217247,Sushi Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4b107e81f964a520b07123e3,EDO,43.703753667738965,-79.41280203647945,Japanese Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4b9b3951f964a520d5fa35e3,Pizza Banfi,43.68806430141494,-79.4145471088216,Italian Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,515c4c7ae4b0668bec90c676,Freshii,43.68904719148535,-79.41281856344665,Vegetarian / Vegan Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,5478ce77498e1ceac8ec83b7,Sofra Mediterranean Cuisine,43.68925124826617,-79.41288197359215,Mediterranean Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4afb75c5f964a520271e22e3,Kimono,43.70424116320532,-79.41008497921086,Sushi Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4b11a781f964a520808123e3,Edo-Ko Japanese Restaurant,43.68807829785109,-79.41454113853311,Japanese Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,58a62af3a4367c16bb1c9fa5,Cultivate The Pause,43.7003964,-79.41859039999997,Mediterranean Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4c054753f56c2d7f6d6a1f66,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,5239e9808bbd70cc8230a05c,Duckee Asian Food,43.70326571547134,-79.41458702087402,Asian Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4c191701834e2d7f24db2980,Chinese Food Gallery,43.70334736873612,-79.41464635957847,Chinese Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,505bb62ee4b035b64d7c0242,Doppio Zero,43.703474865065324,-79.41419433425875,Italian Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4d31e5b62e56236af34517b4,Zen Sushi,43.703717281711185,-79.41411319976874,Sushi Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,56984109498ead761808cc65,House Of Chan,43.703802840742526,-79.4136954641572,Asian Restaurant
Forest Hill South (101),43.694525756400004,-79.4143178642,4f076edf4fc65447b153459f,Nikko Sushi,43.704491178356754,-79.40964102745056,Sushi Restaurant
Glenfield-Jane Heights (25),43.745635749799995,-79.5134653159,4f0cac7ee4b0f615a3adedb5,Pho Com Viet Nam,43.75663119859895,-79.51833633068185,Vietnamese Restaurant
Glenfield-Jane Heights (25),43.745635749799995,-79.5134653159,4bea026b62c0c928fb6be0d4,KFC,43.7566,-79.5181,Fast Food Restaurant
Glenfield-Jane Heights (25),43.745635749799995,-79.5134653159,561ac30f498e240b6f80d081,Cửu Long Miền Tây,43.739642,-79.513631,Vietnamese Restaurant
Glenfield-Jane Heights (25),43.745635749799995,-79.5134653159,4c07d53c708c2d7f088eca63,Pho Mi Viet Hoa,43.7519356619472,-79.51597892461835,Vietnamese Restaurant
